date,team1,team2,time,wait,team,oppo,home,goal,scored,conceded
2018-03-10,Huddersfield,Swansea,94.02,3.53,Huddersfield,Swansea,1,0,0,0
2018-03-10,Newcastle,Southampton,1.05,1.05,Newcastle,Southampton,1,1,0,0
2018-03-10,Newcastle,Southampton,14.18,13.13,Newcastle,Southampton,1,0,1,0
2018-03-10,Newcastle,Southampton,24.65,10.47,Newcastle,Southampton,1,0,1,0
2018-03-10,Newcastle,Southampton,26.38,1.73,Southampton,Newcastle,0,0,0,1
2018-03-10,Newcastle,Southampton,28.5,2.12,Newcastle,Southampton,1,1,1,0
2018-03-10,Newcastle,Southampton,46.13,17.63,Newcastle,Southampton,1,0,2,0
2018-03-10,Newcastle,Southampton,51.15,6.15,Newcastle,Southampton,1,0,2,0
2018-03-10,Newcastle,Southampton,53.13,1.98,Newcastle,Southampton,1,0,2,0
2018-03-10,Newcastle,Southampton,56.08,2.95,Newcastle,Southampton,1,1,2,0
2018-03-10,Newcastle,Southampton,58.93,2.85,Southampton,Newcastle,0,0,0,3
2018-03-10,Newcastle,Southampton,64.13,5.2,Southampton,Newcastle,0,0,0,3
2018-03-10,Newcastle,Southampton,65.22,1.08,Southampton,Newcastle,0,0,0,3
2018-03-10,Newcastle,Southampton,65.93,0.72,Southampton,Newcastle,0,0,0,3
2018-03-10,Newcastle,Southampton,75.97,10.03,Southampton,Newcastle,0,0,0,3
2018-03-10,Newcastle,Southampton,93.03,17.07,Newcastle,Southampton,1,0,3,0
2018-03-10,West Brom,Leicester,2.77,2.77,Leicester,West Brom,0,0,0,0
2018-03-10,West Brom,Leicester,7.57,4.8,West Brom,Leicester,1,1,0,0
2018-03-10,West Brom,Leicester,12.77,5.2,West Brom,Leicester,1,0,1,0
2018-03-10,West Brom,Leicester,15.87,3.1,West Brom,Leicester,1,0,1,0
2018-03-10,West Brom,Leicester,20.3,4.43,Leicester,West Brom,0,0,0,1
2018-03-10,West Brom,Leicester,20.98,0.68,Leicester,West Brom,0,1,0,1
2018-03-10,West Brom,Leicester,27.17,6.18,West Brom,Leicester,1,0,1,1
2018-03-10,West Brom,Leicester,33.97,6.8,Leicester,West Brom,0,0,1,1
2018-03-10,West Brom,Leicester,35.38,1.42,Leicester,West Brom,0,0,1,1
2018-03-10,West Brom,Leicester,39.03,3.65,West Brom,Leicester,1,0,1,1
2018-03-10,West Brom,Leicester,41.48,2.45,West Brom,Leicester,1,0,1,1
2018-03-10,West Brom,Leicester,46.1,4.62,West Brom,Leicester,1,0,1,1
2018-03-10,West Brom,Leicester,55.78,10.78,Leicester,West Brom,0,0,1,1
2018-03-10,West Brom,Leicester,61.68,5.9,Leicester,West Brom,0,1,1,1
2018-03-10,West Brom,Leicester,73.52,11.83,Leicester,West Brom,0,0,2,1
2018-03-10,West Brom,Leicester,75.38,1.87,Leicester,West Brom,0,1,2,1
2018-03-10,West Brom,Leicester,80.35,4.97,Leicester,West Brom,0,0,3,1
2018-03-10,West Brom,Leicester,81.57,1.22,Leicester,West Brom,0,0,3,1
2018-03-10,West Brom,Leicester,83.98,2.42,Leicester,West Brom,0,0,3,1
2018-03-10,West Brom,Leicester,86.63,2.65,Leicester,West Brom,0,0,3,1
2018-03-10,West Brom,Leicester,92.85,6.22,Leicester,West Brom,0,1,3,1
2018-03-10,West Brom,Leicester,94.05,1.2,West Brom,Leicester,1,0,1,4
2018-03-10,West Ham,Burnley,5.45,5.45,Burnley,West Ham,0,0,0,0
2018-03-10,West Ham,Burnley,12.8,7.35,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,14.77,1.97,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,16.42,1.65,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,20.45,4.03,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,30.6,10.15,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,38.45,7.85,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,38.97,0.52,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,40.82,1.85,Burnley,West Ham,0,0,0,0
2018-03-10,West Ham,Burnley,46.68,1.68,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,49.12,8.3,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,54.98,8.3,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,59.48,4.5,West Ham,Burnley,1,0,0,0
2018-03-10,West Ham,Burnley,61.92,2.43,Burnley,West Ham,0,0,0,0
2018-03-10,West Ham,Burnley,65.67,3.75,Burnley,West Ham,0,1,0,0
2018-03-10,West Ham,Burnley,69.38,3.72,Burnley,West Ham,0,1,1,0
2018-03-10,West Ham,Burnley,78.2,8.82,West Ham,Burnley,1,0,0,2
2018-03-10,West Ham,Burnley,80.27,2.07,West Ham,Burnley,1,0,0,2
2018-03-10,West Ham,Burnley,80.93,0.67,Burnley,West Ham,0,0,2,0
2018-03-10,West Ham,Burnley,83.92,2.93,West Ham,Burnley,1,0,0,3
2018-03-10,West Ham,Burnley,92,8.08,West Ham,Burnley,1,0,0,3
2018-03-10,Chelsea,Crystal Palace,4.27,4.27,Chelsea,Crystal Palace,1,0,0,0
2018-03-10,Chelsea,Crystal Palace,8.23,3.97,Chelsea,Crystal Palace,1,0,0,0
2018-03-10,Chelsea,Crystal Palace,8.92,0.67,Chelsea,Crystal Palace,1,0,0,0
2018-03-10,Chelsea,Crystal Palace,10.08,1.17,Chelsea,Crystal Palace,1,0,0,0
2018-03-10,Chelsea,Crystal Palace,11.4,1.32,Crystal Palace,Chelsea,0,0,0,0
2018-03-10,Chelsea,Crystal Palace,15.77,4.37,Chelsea,Crystal Palace,1,0,0,0
2018-03-10,Chelsea,Crystal Palace,17.27,1.5,Chelsea,Crystal Palace,1,0,0,0
2018-03-10,Chelsea,Crystal Palace,22.83,5.57,Chelsea,Crystal Palace,1,0,0,0
2018-03-10,Chelsea,Crystal Palace,24.48,1.65,Chelsea,Crystal Palace,1,1,0,0
2018-03-10,Chelsea,Crystal Palace,26.83,2.35,Crystal Palace,Chelsea,0,0,0,1
2018-03-10,Chelsea,Crystal Palace,29.93,3.1,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,31.17,1.23,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,33.75,2.58,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,36.25,2.5,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,37.08,0.83,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,44.9,7.82,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,45.27,0.37,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,46.73,1.73,Crystal Palace,Chelsea,0,0,0,1
2018-03-10,Chelsea,Crystal Palace,47.17,1.9,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,49.5,2.68,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,50.33,0.83,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,54.23,3.9,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,57.83,3.6,Crystal Palace,Chelsea,0,0,0,1
2018-03-10,Chelsea,Crystal Palace,59.57,1.68,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,60.22,0.65,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,60.55,0.33,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,63.25,2.7,Crystal Palace,Chelsea,0,0,0,1
2018-03-10,Chelsea,Crystal Palace,66.47,3.22,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,77.55,11.03,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,79.75,2.2,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,80.53,0.78,Chelsea,Crystal Palace,1,0,1,0
2018-03-10,Chelsea,Crystal Palace,88.4,7.87,Crystal Palace,Chelsea,0,0,0,1
2018-03-10,Chelsea,Crystal Palace,89.27,0.87,Crystal Palace,Chelsea,0,1,0,1
2018-03-10,Chelsea,Crystal Palace,93.83,4.57,Chelsea,Crystal Palace,1,0,1,1
2018-03-11,Arsenal,Watford,1.98,1.98,Arsenal,Watford,1,0,0,0
2018-03-11,Arsenal,Watford,5.4,3.42,Watford,Arsenal,0,0,0,0
2018-03-11,Arsenal,Watford,7.15,1.75,Arsenal,Watford,1,1,0,0
2018-03-11,Arsenal,Watford,11.1,3.95,Watford,Arsenal,0,0,0,1
2018-03-11,Arsenal,Watford,16.62,5.52,Arsenal,Watford,1,0,1,0
2018-03-11,Arsenal,Watford,18.33,1.72,Arsenal,Watford,1,0,1,0
2018-03-11,Arsenal,Watford,25.9,7.57,Watford,Arsenal,0,0,0,1
2018-03-11,Arsenal,Watford,26.77,0.83,Arsenal,Watford,1,0,1,0
2018-03-11,Arsenal,Watford,34.17,7.4,Arsenal,Watford,1,0,1,0
2018-03-11,Arsenal,Watford,45.9,0.9,Arsenal,Watford,1,0,1,0
2018-03-11,Arsenal,Watford,46.57,12.4,Watford,Arsenal,0,0,0,1
2018-03-11,Arsenal,Watford,47.37,0.8,Arsenal,Watford,1,0,1,0
2018-03-11,Arsenal,Watford,47.53,1.63,Watford,Arsenal,0,0,0,1
2018-03-11,Arsenal,Watford,52.5,4.97,Watford,Arsenal,0,0,0,1
2018-03-11,Arsenal,Watford,58.67,6.17,Arsenal,Watford,1,1,1,0
2018-03-11,Arsenal,Watford,64.17,5.5,Arsenal,Watford,1,0,2,0
2018-03-11,Arsenal,Watford,70.63,6.47,Watford,Arsenal,0,0,0,2
2018-03-11,Arsenal,Watford,76.5,5.87,Arsenal,Watford,1,1,2,0
2018-03-11,Arsenal,Watford,85.57,9.07,Arsenal,Watford,1,0,3,0
2018-03-11,Arsenal,Watford,88.18,2.62,Watford,Arsenal,0,0,0,3
2018-03-11,Arsenal,Watford,90.28,2.1,Watford,Arsenal,0,0,0,3
2018-03-11,Arsenal,Watford,93.05,2.77,Arsenal,Watford,1,0,3,0
2018-03-11,Bournemouth,Tottenham,3.68,3.68,Bournemouth,Tottenham,1,0,0,0
2018-03-11,Bournemouth,Tottenham,4.48,0.8,Bournemouth,Tottenham,1,0,0,0
2018-03-11,Bournemouth,Tottenham,6.3,1.77,Bournemouth,Tottenham,1,1,0,0
2018-03-11,Bournemouth,Tottenham,10,3.7,Bournemouth,Tottenham,1,0,1,0
2018-03-11,Bournemouth,Tottenham,14.97,4.97,Bournemouth,Tottenham,1,0,1,0
2018-03-11,Bournemouth,Tottenham,16.23,1.27,Tottenham,Bournemouth,0,0,0,1
2018-03-11,Bournemouth,Tottenham,26.1,9.87,Tottenham,Bournemouth,0,0,0,1
2018-03-11,Bournemouth,Tottenham,33.95,7.85,Bournemouth,Tottenham,1,0,1,0
2018-03-11,Bournemouth,Tottenham,34.55,0.6,Tottenham,Bournemouth,0,1,0,1
2018-03-11,Bournemouth,Tottenham,38.9,4.35,Bournemouth,Tottenham,1,0,1,1
2018-03-11,Bournemouth,Tottenham,44.9,6,Tottenham,Bournemouth,0,0,1,1
2018-03-11,Bournemouth,Tottenham,46.27,1.27,Bournemouth,Tottenham,1,0,1,1
2018-03-11,Bournemouth,Tottenham,47.1,2.2,Bournemouth,Tottenham,1,0,1,1
2018-03-11,Bournemouth,Tottenham,56.78,10.52,Tottenham,Bournemouth,0,0,1,1
2018-03-11,Bournemouth,Tottenham,57.73,0.95,Bournemouth,Tottenham,1,0,1,1
2018-03-11,Bournemouth,Tottenham,61.65,3.92,Tottenham,Bournemouth,0,1,1,1
2018-03-11,Bournemouth,Tottenham,64.68,3.03,Tottenham,Bournemouth,0,0,2,1
2018-03-11,Bournemouth,Tottenham,65.28,0.6,Tottenham,Bournemouth,0,0,2,1
2018-03-11,Bournemouth,Tottenham,67.18,1.9,Bournemouth,Tottenham,1,0,1,2
2018-03-11,Bournemouth,Tottenham,67.6,0.42,Bournemouth,Tottenham,1,0,1,2
2018-03-11,Bournemouth,Tottenham,70.73,3.08,Tottenham,Bournemouth,0,0,2,1
2018-03-11,Bournemouth,Tottenham,74.05,3.32,Bournemouth,Tottenham,1,0,1,2
2018-03-11,Bournemouth,Tottenham,86.43,12.38,Tottenham,Bournemouth,0,1,2,1
2018-03-11,Bournemouth,Tottenham,87.88,1.45,Tottenham,Bournemouth,0,0,3,1
2018-03-11,Bournemouth,Tottenham,90.38,2.5,Tottenham,Bournemouth,0,1,3,1
2018-03-11,Bournemouth,Tottenham,95.08,4.7,Bournemouth,Tottenham,1,0,1,4
2018-03-12,Stoke,Man City,6.2,6.2,Man City,Stoke,0,0,0,0
2018-03-12,Stoke,Man City,9.22,3.02,Man City,Stoke,0,1,0,0
2018-03-12,Stoke,Man City,20.63,11.42,Stoke,Man City,1,0,0,1
2018-03-12,Stoke,Man City,25.85,5.22,Man City,Stoke,0,0,1,0
2018-03-12,Stoke,Man City,39.95,14.1,Man City,Stoke,0,0,1,0
2018-03-12,Stoke,Man City,40.52,0.57,Man City,Stoke,0,0,1,0
2018-03-12,Stoke,Man City,41.23,0.72,Man City,Stoke,0,0,1,0
2018-03-12,Stoke,Man City,46.38,5.15,Stoke,Man City,1,0,0,1
2018-03-12,Stoke,Man City,49.65,4.65,Man City,Stoke,0,1,1,0
2018-03-12,Stoke,Man City,55.68,6.03,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,57,1.32,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,57.58,0.58,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,57.83,0.25,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,58.5,0.67,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,63.08,4.58,Stoke,Man City,1,0,0,2
2018-03-12,Stoke,Man City,70.07,6.98,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,72.78,2.72,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,73.73,0.95,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,79.38,5.65,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,81.08,1.7,Man City,Stoke,0,0,2,0
2018-03-12,Stoke,Man City,90.52,9.43,Stoke,Man City,1,0,0,2
2018-03-12,Stoke,Man City,95.18,4.67,Stoke,Man City,1,0,0,2
2018-03-17,Bournemouth,West Brom,6.23,6.23,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,9.53,3.3,West Brom,Bournemouth,0,0,0,0
2018-03-17,Bournemouth,West Brom,12.77,3.23,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,12.88,0.12,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,14.1,1.22,West Brom,Bournemouth,0,0,0,0
2018-03-17,Bournemouth,West Brom,17.5,3.4,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,20.9,3.4,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,24.98,4.08,West Brom,Bournemouth,0,0,0,0
2018-03-17,Bournemouth,West Brom,26.33,1.35,West Brom,Bournemouth,0,0,0,0
2018-03-17,Bournemouth,West Brom,38.52,12.18,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,44.65,6.13,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,47.53,2.53,West Brom,Bournemouth,0,0,0,0
2018-03-17,Bournemouth,West Brom,47.83,0.3,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,48.07,3.42,Bournemouth,West Brom,1,0,0,0
2018-03-17,Bournemouth,West Brom,48.67,0.83,West Brom,Bournemouth,0,1,0,0
2018-03-17,Bournemouth,West Brom,51.75,3.08,Bournemouth,West Brom,1,0,0,1
2018-03-17,Bournemouth,West Brom,53.33,1.58,Bournemouth,West Brom,1,0,0,1
2018-03-17,Bournemouth,West Brom,53.6,0.27,Bournemouth,West Brom,1,0,0,1
2018-03-17,Bournemouth,West Brom,60.95,7.35,Bournemouth,West Brom,1,0,0,1
2018-03-17,Bournemouth,West Brom,67.32,6.37,Bournemouth,West Brom,1,0,0,1
2018-03-17,Bournemouth,West Brom,69.95,2.63,Bournemouth,West Brom,1,0,0,1
2018-03-17,Bournemouth,West Brom,73.18,3.23,Bournemouth,West Brom,1,0,0,1
2018-03-17,Bournemouth,West Brom,76.63,3.45,Bournemouth,West Brom,1,1,0,1
2018-03-17,Bournemouth,West Brom,80.6,3.97,West Brom,Bournemouth,0,0,1,1
2018-03-17,Bournemouth,West Brom,88.25,7.65,Bournemouth,West Brom,1,1,1,1
2018-03-17,Bournemouth,West Brom,96.73,8.48,West Brom,Bournemouth,0,0,1,2
2018-03-17,Bournemouth,West Brom,97.03,0.17,West Brom,Bournemouth,0,0,1,2
2018-03-17,Bournemouth,West Brom,97.72,0.68,Bournemouth,West Brom,1,0,2,1
2018-03-17,Huddersfield,Crystal Palace,1.12,1.12,Crystal Palace,Huddersfield,0,0,0,0
2018-03-17,Huddersfield,Crystal Palace,2.38,1.27,Crystal Palace,Huddersfield,0,0,0,0
2018-03-17,Huddersfield,Crystal Palace,6.33,3.95,Crystal Palace,Huddersfield,0,0,0,0
2018-03-17,Huddersfield,Crystal Palace,17.33,11,Crystal Palace,Huddersfield,0,0,0,0
2018-03-17,Huddersfield,Crystal Palace,22.42,5.08,Crystal Palace,Huddersfield,0,0,0,0
2018-03-17,Huddersfield,Crystal Palace,39.92,17.48,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,47.2,7.28,Huddersfield,Crystal Palace,1,0,0,1
2018-03-17,Huddersfield,Crystal Palace,55.75,10.75,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,60.42,4.67,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,62.75,2.33,Huddersfield,Crystal Palace,1,0,0,1
2018-03-17,Huddersfield,Crystal Palace,73.52,10.77,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,74.95,1.43,Huddersfield,Crystal Palace,1,0,0,1
2018-03-17,Huddersfield,Crystal Palace,78.42,3.47,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,80.07,1.65,Huddersfield,Crystal Palace,1,0,0,1
2018-03-17,Huddersfield,Crystal Palace,83.08,3.02,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,84.47,1.38,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,85.38,0.92,Huddersfield,Crystal Palace,1,0,0,1
2018-03-17,Huddersfield,Crystal Palace,86.88,1.5,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,87.7,0.82,Huddersfield,Crystal Palace,1,0,0,1
2018-03-17,Huddersfield,Crystal Palace,89.73,2.03,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,92.35,2.62,Crystal Palace,Huddersfield,0,0,1,0
2018-03-17,Huddersfield,Crystal Palace,93.67,1.32,Huddersfield,Crystal Palace,1,0,0,1
2018-03-17,Huddersfield,Crystal Palace,94.03,0.37,Huddersfield,Crystal Palace,1,0,0,1
2018-03-17,Stoke,Everton,2.15,2.15,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,6.48,4.33,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,9.65,3.17,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,12.72,3.07,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,14.65,1.93,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,25.67,11.02,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,31.8,6.13,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,46.05,14.25,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,46.12,1.12,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,51.83,5.72,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,52.9,1.07,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,56.03,3.13,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,57.45,1.42,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,59.15,1.7,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,60.48,1.33,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,63.68,3.2,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,65.62,1.93,Stoke,Everton,1,0,0,0
2018-03-17,Stoke,Everton,67.33,1.72,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,68.32,0.98,Everton,Stoke,0,0,0,0
2018-03-17,Stoke,Everton,72.7,4.3,Everton,Stoke,0,0,1,0
2018-03-17,Stoke,Everton,76.7,4,Stoke,Everton,1,1,0,1
2018-03-17,Stoke,Everton,82.42,5.72,Everton,Stoke,0,0,1,1
2018-03-17,Stoke,Everton,83.02,0.6,Everton,Stoke,0,1,1,1
2018-03-17,Stoke,Everton,85.95,2.93,Everton,Stoke,0,0,2,1
2018-03-17,Stoke,Everton,89.57,3.62,Everton,Stoke,0,0,2,1
2018-03-17,Stoke,Everton,94.62,5.05,Stoke,Everton,1,0,1,2
2018-03-17,Liverpool,Watford,3.47,3.47,Liverpool,Watford,1,1,0,0
2018-03-17,Liverpool,Watford,22.12,18.65,Liverpool,Watford,1,0,1,0
2018-03-17,Liverpool,Watford,36.1,13.98,Watford,Liverpool,0,0,0,1
2018-03-17,Liverpool,Watford,38.47,2.37,Liverpool,Watford,1,0,1,0
2018-03-17,Liverpool,Watford,42.02,3.55,Liverpool,Watford,1,1,1,0
2018-03-17,Liverpool,Watford,46,1,Liverpool,Watford,1,0,2,0
2018-03-17,Liverpool,Watford,46.12,4.1,Liverpool,Watford,1,0,2,0
2018-03-17,Liverpool,Watford,48.93,2.93,Liverpool,Watford,1,1,2,0
2018-03-17,Liverpool,Watford,50.55,1.62,Watford,Liverpool,0,0,0,3
2018-03-17,Liverpool,Watford,51.85,1.3,Watford,Liverpool,0,0,0,3
2018-03-17,Liverpool,Watford,60.47,8.62,Liverpool,Watford,1,0,3,0
2018-03-17,Liverpool,Watford,76.03,15.57,Liverpool,Watford,1,0,3,0
2018-03-17,Liverpool,Watford,76.9,0.87,Liverpool,Watford,1,1,3,0
2018-03-17,Liverpool,Watford,79.4,2.5,Watford,Liverpool,0,0,0,4
2018-03-17,Liverpool,Watford,83.02,3.62,Liverpool,Watford,1,0,4,0
2018-03-17,Liverpool,Watford,83.77,0.75,Liverpool,Watford,1,0,4,0
2018-03-17,Liverpool,Watford,84.48,0.72,Liverpool,Watford,1,0,4,0
2018-03-17,Liverpool,Watford,92.17,7.65,Liverpool,Watford,1,0,5,0
2018-03-31,Crystal Palace,Liverpool,7.8,7.8,Crystal Palace,Liverpool,1,0,0,0
2018-03-31,Crystal Palace,Liverpool,10.63,2.83,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,14.37,3.72,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,22.08,7.72,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,27.43,5.35,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,28.48,1.05,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,29,0.52,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,37.72,8.72,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,40.5,2.78,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,42.82,2.32,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,43.32,0.47,Liverpool,Crystal Palace,0,0,0,0
2018-03-31,Crystal Palace,Liverpool,47.05,3.73,Crystal Palace,Liverpool,1,0,0,0
2018-03-31,Crystal Palace,Liverpool,48.75,3.75,Liverpool,Crystal Palace,0,1,0,0
2018-03-31,Crystal Palace,Liverpool,50.23,1.48,Liverpool,Crystal Palace,0,0,1,0
2018-03-31,Crystal Palace,Liverpool,57.42,7.18,Crystal Palace,Liverpool,1,0,0,1
2018-03-31,Crystal Palace,Liverpool,58.1,0.68,Crystal Palace,Liverpool,1,0,0,1
2018-03-31,Crystal Palace,Liverpool,61.72,3.62,Crystal Palace,Liverpool,1,0,0,1
2018-03-31,Crystal Palace,Liverpool,82.4,20.68,Liverpool,Crystal Palace,0,0,1,0
2018-03-31,Crystal Palace,Liverpool,83.63,1.23,Liverpool,Crystal Palace,0,1,1,0
2018-03-31,Crystal Palace,Liverpool,88.35,4.72,Crystal Palace,Liverpool,1,0,0,2
2018-03-31,Crystal Palace,Liverpool,94.07,5.72,Crystal Palace,Liverpool,1,0,0,2
2018-03-31,West Ham,Southampton,2.22,2.22,West Ham,Southampton,1,0,0,0
2018-03-31,West Ham,Southampton,5.33,3.12,West Ham,Southampton,1,0,0,0
2018-03-31,West Ham,Southampton,12.6,7.27,West Ham,Southampton,1,1,0,0
2018-03-31,West Ham,Southampton,14.62,2.02,West Ham,Southampton,1,0,1,0
2018-03-31,West Ham,Southampton,16.07,1.45,West Ham,Southampton,1,0,1,0
2018-03-31,West Ham,Southampton,22.78,6.68,West Ham,Southampton,1,0,2,0
2018-03-31,West Ham,Southampton,27.33,4.55,West Ham,Southampton,1,0,2,0
2018-03-31,West Ham,Southampton,48.68,21.35,West Ham,Southampton,1,1,2,0
2018-03-31,West Ham,Southampton,49.5,4.5,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,50.05,1.37,West Ham,Southampton,1,0,3,0
2018-03-31,West Ham,Southampton,57.48,7.98,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,61.02,3.53,West Ham,Southampton,1,0,3,0
2018-03-31,West Ham,Southampton,62.02,1,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,66,3.98,West Ham,Southampton,1,0,3,0
2018-03-31,West Ham,Southampton,71.52,5.52,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,75.93,4.42,West Ham,Southampton,1,0,3,0
2018-03-31,West Ham,Southampton,78.53,2.6,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,79.43,0.9,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,82.17,2.73,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,86.37,4.2,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,91.18,4.82,West Ham,Southampton,1,0,3,0
2018-03-31,West Ham,Southampton,92.33,1.15,Southampton,West Ham,0,0,0,3
2018-03-31,West Ham,Southampton,93.08,0.75,West Ham,Southampton,1,0,3,0
2018-03-31,Man Utd,Swansea,4.33,4.33,Man Utd,Swansea,1,1,0,0
2018-03-31,Man Utd,Swansea,10.4,6.07,Man Utd,Swansea,1,0,1,0
